event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-23 10:59:02 UTC,view,12705188,2053013553559896355,,,45.56,572293879,2145d8da-afb3-4bbb-872e-9b879cd9fc4f
2019-11-06 05:11:51 UTC,view,31500053,2053013558031024687,,luminarc,43.73,540705720,b8280a88-cc44-4e8e-bf46-8d1d8b2c242e
2019-11-13 14:13:29 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,154.42,548110852,302de500-04e8-481c-a024-84880d2d7dc3
2019-11-06 16:48:50 UTC,view,5100328,2053013553341792533,electronics.clocks,xiaomi,117.09,517966136,018cce7a-3c79-4991-88b2-be190b02efd6
2019-11-09 05:20:18 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,204.82,569195422,842612ec-7b71-44e6-b599-0c0303b32bfa
2019-11-02 20:07:18 UTC,view,21402641,2053013561579406073,electronics.clocks,fossil,202.84,557098648,7a904233-fd5e-4df0-86fd-6d7fed00bfe0
2019-11-24 15:50:10 UTC,view,1005253,2053013555631882655,electronics.smartphone,xiaomi,283.40,570285762,c7072f4f-cde6-49d6-953a-cbea18e735d2
2019-11-24 17:22:44 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,255.05,569733138,19061591-e8f3-4f98-8b14-daec92a3272b
2019-11-12 14:41:09 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,154.42,539332871,8b92a03c-0a94-499e-bbd1-7cf08e55ded2
2019-11-16 13:53:55 UTC,view,1004226,2053013555631882655,electronics.smartphone,apple,1122.27,519085697,b61b50de-72f3-4a0d-9d25-b89562bcc57a
2019-11-19 10:17:56 UTC,view,15700176,2053013559733912211,,bts,257.15,544954984,54a0a4ba-7933-4a7d-8958-87c79c709099
2019-11-01 16:01:04 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,531.26,514810311,455c520d-c651-452c-8971-76d0160687aa
2019-11-14 14:44:02 UTC,view,1005263,2053013555631882655,electronics.smartphone,oppo,694.97,571499846,d36c9047-feda-4a4e-bfe3-c27b09c8ebe5
2019-11-18 14:34:44 UTC,view,13201325,2053013557192163841,furniture.bedroom.bed,giornonotte,686.50,547527603,52298bf3-a202-4949-8103-0acccf3f95dd
2019-11-20 09:59:32 UTC,view,27701174,2053013560086233771,construction.tools.pump,,99.33,563025497,f2edf3bf-c11f-46ed-981c-146b57130366
2019-11-26 03:36:28 UTC,view,26200289,2053013563693335403,,,172.46,516041249,e0ce8963-155a-4cfe-81f8-1fdec45310f7
2019-11-14 22:20:20 UTC,view,61900001,2171876348702753684,apparel.skirt,conceptclub,29.60,546914495,4044c2b2-aa20-412f-b371-06bd203aebc5
2019-11-21 16:13:41 UTC,view,1002629,2053013555631882655,electronics.smartphone,apple,360.11,519450576,5cc1ea7d-e108-42b0-a37b-7a589979d3e1
2019-11-16 07:39:19 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,109.14,564281505,63e8897d-d322-4219-9d46-eb9330d42ab3
2019-11-13 08:47:59 UTC,view,12201570,2116907525176557699,sport.bicycle,giant,617.52,570893703,ab1dd8f5-b589-4bbc-964f-7af1c7b08f3c
2019-11-21 08:42:13 UTC,view,26204641,2053013563693335403,,,420.68,574317328,b522c851-f5d1-4f22-82fc-085173014b24
2019-11-23 05:28:10 UTC,view,3601286,2053013563810775923,appliances.kitchen.washer,lg,1750.11,512416662,6b600eb3-140e-4ec0-9201-3a9f129a79fb
2019-11-03 01:08:03 UTC,view,4804055,2053013554658804075,electronics.audio.headphone,apple,188.68,566957754,a66e738c-8898-4855-a35f-d3b3f1627e2d
2019-11-16 16:05:14 UTC,view,2900516,2053013554776244595,appliances.kitchen.microwave,dauscher,58.95,519231825,cd725b41-5779-4d55-81ed-d58094ebfcb1
2019-11-09 09:20:46 UTC,view,1005266,2053013555631882655,electronics.smartphone,xiaomi,136.07,569114824,fd0b0b9c-53ad-41b3-909a-434f5576f74b
2019-11-24 17:30:09 UTC,view,18400208,2053013553912217915,,pride,211.07,512451892,cd2dfa98-c2b9-4588-9197-2d0ff3676120
2019-11-25 15:17:07 UTC,view,3300315,2053013555355058573,,redmond,113.23,561401272,e88c1f00-8a8b-4b96-9b67-d9870e2233b0
2019-11-08 15:06:41 UTC,view,28706381,2053013565127787455,apparel.shoes,respect,23.94,550474508,15945064-a603-450a-9970-127da053970e
2019-11-10 19:00:49 UTC,view,2701683,2053013563911439225,appliances.kitchen.refrigerators,beko,225.61,512897538,9e6ecc01-46ad-420c-8af0-b66f9e60f18a
2019-11-26 16:38:33 UTC,view,1005225,2053013555631882655,electronics.smartphone,samsung,173.62,561161606,761949aa-b7d5-4e53-8aa6-92adfad1b147
2019-11-06 20:02:05 UTC,view,8800511,2053013555573162395,electronics.telephone,bq,11.63,518745209,345acc01-a8d6-4465-97b0-6d4a9b8b8d77
2019-11-17 10:57:20 UTC,view,17601224,2053013558895051365,,babor,33.21,572531821,0202959f-9f00-4d91-9371-cec1cd534773
2019-11-03 03:38:09 UTC,view,12701771,2053013553559896355,,continental,87.52,566974121,8db39f49-f62f-4121-a000-411bb7907d1f
2019-11-02 08:13:25 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.93,566701572,d8c99ecc-2a51-49e1-9436-4c758f084267
2019-11-18 14:30:12 UTC,view,1005236,2053013555631882655,electronics.smartphone,oppo,231.41,536613942,4196619f-faa6-427c-8bb6-7c840db943b9
2019-11-17 06:59:06 UTC,view,1201216,2172371436436455782,electronics.tablet,lenovo,231.38,569966414,1ae8283d-4593-4570-b777-27ec33ba502a
2019-11-21 18:26:27 UTC,view,9900139,2053013552570040549,electronics.video.projector,viewsonic,319.07,524431151,0dbd6519-fa94-4d37-be10-2f84bea4b25f
2019-11-28 13:53:28 UTC,view,26200149,2053013563693335403,,,171.43,547325075,7549b31e-a1cf-4f90-9c98-62ae9e69f4b8
2019-11-14 14:53:55 UTC,cart,1004237,2053013555631882655,electronics.smartphone,apple,1090.94,516339482,3c0c7aaa-68d9-44b0-a65c-3b24e890c366
2019-11-05 05:15:21 UTC,view,13200011,2053013557192163841,furniture.bedroom.bed,sv,128.45,513983947,8b6e71a6-41ce-41ce-8d9d-df4a1577e853
2019-11-10 17:26:11 UTC,view,4900087,2053013555220840837,appliances.kitchen.juicer,bosch,137.23,568595946,6839d04e-e4f4-4153-a4e0-a0098c7afc13
2019-11-18 09:18:29 UTC,view,15100337,2053013557024391671,,,282.89,571889875,eedc22da-542d-4b8e-97b3-0a5b858426aa
2019-11-18 07:12:20 UTC,view,51800024,2135658542386905834,,tomfarr,121.75,533529287,eb61cb6e-5d45-44ef-85fa-85f2cf4cbc44
2019-11-19 08:57:53 UTC,view,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,518263472,e8452969-f2f9-4d57-a214-10f19a0bede6
2019-11-01 16:11:37 UTC,view,28718599,2053013565882762215,,respect,82.63,555719513,d05d779e-3986-4d86-aec3-790f05823723
2019-11-02 15:09:10 UTC,purchase,1801620,2053013554415534427,electronics.video.tv,sony,694.17,517882520,92f5c6f2-cee1-43be-9597-11b3a3f06974
2019-11-30 07:37:39 UTC,view,1005129,2053013555631882655,electronics.smartphone,apple,1302.48,526225606,5692f858-fcbf-47ad-94d8-235febd4ba3c
2019-11-17 13:02:44 UTC,view,2602161,2053013563970159485,,shivaki,154.19,562044775,8ac979b7-41ea-4389-898b-f09cc6c3b271
2019-11-08 16:09:12 UTC,view,1004320,2053013555631882655,electronics.smartphone,xiaomi,256.63,565952171,16678395-af98-47f5-ac75-47d3f8d32ad2
2019-11-09 17:07:06 UTC,view,11000243,2053013554960793975,appliances.kitchen.toster,smeg,292.21,518052540,9caec052-621a-450d-8a3f-a5252fdf0dc5
2019-11-05 08:58:21 UTC,view,28300632,2053013566243472379,accessories.wallet,petek,84.43,556806232,9c62a823-5d4e-4d73-936b-71a91a0c27fe
2019-11-03 05:45:38 UTC,view,1003870,2053013555631882655,electronics.smartphone,xiaomi,330.31,552315739,c3c7717b-e774-4543-aba7-613bf46b1ec9
2019-11-14 06:15:32 UTC,view,5300300,2053013563173241677,,elenberg,10.47,518353773,40d31ae8-2be8-46a1-9368-43be77efbcf6
2019-11-19 22:08:00 UTC,view,1201391,2172371436436455782,electronics.tablet,apple,1569.92,560608721,1c4219c5-2f40-4b63-9a64-bbd4172d8ad9
2019-11-12 09:17:26 UTC,view,17300136,2053013553853497655,,montale,74.10,519196406,73d95621-e60d-44a9-be6e-2e0662cc8205
2019-11-07 19:34:29 UTC,view,1004805,2053013555631882655,electronics.smartphone,xiaomi,167.29,524716289,a4073aea-93f4-4ac6-b2e9-240b0979bf53
2019-11-02 15:30:48 UTC,view,53100036,2141229835995840847,,blackdecker,42.05,519156834,e5c09563-3f27-4b5d-97a3-967408065f7d
2019-11-17 10:44:26 UTC,view,1307188,2053013558920217191,computers.notebook,hp,223.69,519112839,9f6d64b8-9461-45ac-9612-148c1f43ccdc
2019-11-14 22:23:50 UTC,view,26021985,2053013562644759347,,,22.54,512861746,455102a9-039c-48a8-8734-d327a62b3a1c
2019-11-11 14:42:53 UTC,view,5000432,2053013566100866035,appliances.sewing_machine,brother,83.87,517202759,4992c07e-9166-45a4-b428-24cbfcca63f4
2019-11-07 06:49:31 UTC,view,25600030,2053013559675191951,,,188.94,514530906,2ab4d956-fc42-4d77-b7e0-5c91fe2db3f4
2019-11-25 17:14:53 UTC,view,1801806,2053013554415534427,electronics.video.tv,artel,120.44,537110867,cee11ed8-12a6-47b1-ae7f-b6940f47647d
2019-11-13 16:35:28 UTC,view,12702824,2053013553559896355,,cordiant,61.78,571111100,0a1ad085-a137-46bf-87b6-508bcd6be1c0
2019-11-24 12:54:01 UTC,view,28712235,2053013565639492569,apparel.shoes,respect,104.25,514207008,e05a3c74-112f-4af5-8da4-5b0e8da6db6b
2019-11-17 05:41:53 UTC,view,3700301,2053013565983425517,appliances.environment.vacuum,vitek,118.15,515854091,79be9998-3c77-4c0f-842e-0f62402ac960
2019-11-21 09:07:25 UTC,view,6200242,2053013552293216471,appliances.environment.air_heater,midea,14.13,534432515,779122c5-bc47-44c8-b1b4-235946cb59e4
2019-11-20 04:10:08 UTC,view,4600416,2053013563944993659,appliances.kitchen.dishwasher,bosch,630.62,566162742,2ad8b889-f816-4006-be50-c32edc80b405
2019-11-15 09:00:49 UTC,view,2601260,2053013563970159485,,dauscher,468.45,529897914,39dd5bc2-1837-4d86-b796-69b82f513f44
2019-11-02 09:17:23 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,254.63,526938025,f0c9e1e0-a73d-4899-b4c6-8664acf3c085
2019-11-04 06:35:08 UTC,view,15800003,2053013560144954031,,karcher,90.10,561065823,3038d5b9-2004-4bee-add9-ae04f973ebfc
2019-11-15 16:43:45 UTC,view,18001325,2053013558525952589,,samsung,15.42,513441544,cd1c3350-fccf-4354-8a7e-810c4110b843
2019-11-17 04:07:26 UTC,view,22700853,2053013556168753601,,,173.07,545010696,9b4b8321-7dbd-4adc-9d08-735fe3d85997
2019-11-04 02:59:27 UTC,view,15100003,2053013557024391671,,sv,874.93,567311147,a1a6463d-1162-4ebb-a174-48ecdda14eb0
2019-11-07 19:19:08 UTC,view,1307350,2053013558920217191,computers.notebook,acer,514.27,552803564,5285b0d9-bb62-457f-bef4-481eb881ce78
2019-11-19 17:19:57 UTC,view,28716999,2053013565228450757,apparel.shoes,respect,82.63,571465645,4475d992-c1cf-4632-b802-38e6b18a4ee5
2019-11-17 05:42:06 UTC,purchase,3100267,2053013555262783879,appliances.kitchen.blender,vitek,40.36,534353712,4f0cc028-a303-4dae-8368-e7c29c3a38b7
2019-11-14 13:41:33 UTC,view,28721188,2053013565639492569,apparel.shoes,,104.25,515986734,db2ad3f9-5831-4172-9934-27a83fd2895d
2019-11-15 10:23:19 UTC,cart,26400532,2053013563651392361,,,115.06,569240088,1005c5f0-bdb9-4cce-83f4-b00bcc26f4b0
2019-11-15 18:34:37 UTC,view,21404250,2053013561579406073,electronics.clocks,otan,424.72,535203087,bec93df7-e209-4f8d-9443-637d254ceda8
2019-11-15 15:48:52 UTC,view,1005252,2053013555631882655,electronics.smartphone,oppo,308.63,546551220,05fbb31a-1dee-4808-a0f1-af80a6e61cb5
2019-11-29 15:37:17 UTC,view,1005225,2053013555631882655,electronics.smartphone,samsung,170.54,568641114,ceef47b7-9c22-49fb-a955-456535416a82
2019-11-05 15:54:27 UTC,view,12300842,2053013556311359947,construction.tools.drill,crown,41.19,539269376,951b7909-3a45-490d-8647-fce51826a39e
2019-11-17 14:18:22 UTC,view,2701116,2053013563911439225,appliances.kitchen.refrigerators,samsung,1029.60,541684667,07a4b478-3824-446f-b6b4-d27a400f699e
2019-11-24 05:35:33 UTC,view,26201255,2053013563693335403,,lucente,128.96,530025649,f8987266-5ff5-4b53-8675-9355c727134a
2019-11-13 07:28:50 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,243.51,518426963,719b39a5-dfca-498e-9391-5b02221bcc8d
2019-11-29 08:10:31 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,124.70,558752425,b1e56681-3322-48b2-9a23-32081c9bcfc3
2019-11-14 18:39:24 UTC,view,28718333,2053013565639492569,apparel.shoes,respect,86.23,546035862,c1e6eb27-2c57-4500-8081-814f87e20fe4
2019-11-17 13:03:12 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,958.30,518706755,6e4840a9-54b9-415e-b360-8b388aa22059
2019-11-23 19:29:28 UTC,view,54900019,2146660887203676486,apparel.costume,,51.48,524865840,f53f0667-9dc8-41a8-879c-50c5884a383e
2019-11-11 16:38:58 UTC,view,1003750,2053013555631882655,electronics.smartphone,sony,231.64,513041987,498d9e42-74bd-4cdd-b7de-6a103d9571fb
2019-11-27 12:55:12 UTC,view,12301349,2053013556311359947,construction.tools.drill,bosch,157.13,570204254,e9872d76-9d2e-42f0-82cf-f239d6dfff78
2019-11-17 16:10:32 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,202.06,547121255,4c21e88d-f13a-491c-aef3-97dfc1166be8
2019-11-05 10:59:23 UTC,view,49100007,2127425375913902544,,laston,132.46,516331621,b34e1ac8-e947-4ada-be31-6b39ff4f43bb
2019-11-10 10:40:33 UTC,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,115.81,560737199,94704b7a-8c8e-4b86-94ec-994fe7b48e39
2019-11-16 10:54:59 UTC,view,7006454,2053013560346280633,kids.carriage,belecoo,91.56,572171304,164a0ae5-7b66-4bd6-b1ef-ff8c000c9c8b
2019-11-12 22:49:50 UTC,view,22300003,2053013552427434207,,xiaomi,69.24,523365921,8c422d6f-2eea-4229-be5f-af42231d23fe
2019-11-14 13:21:15 UTC,view,9800402,2053013554071601477,,,32.56,558861721,0fa7a459-4e06-4c0f-8676-a7d1872499d8
2019-11-16 21:38:58 UTC,view,1306695,2053013558920217191,computers.notebook,asus,587.00,516849960,e50aa01a-727b-40bb-b93b-4ec3f849aaf8
2019-11-17 12:02:56 UTC,view,2702331,2053013563911439225,appliances.kitchen.refrigerators,lg,516.33,565637429,1af57743-203c-4d0d-ad2c-5d3e688a57c4
2019-11-27 13:06:14 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,220.58,577653060,6fbcbd7d-b379-46c9-bd90-2a66c94eca06
2019-11-13 17:49:08 UTC,view,1307229,2053013558920217191,computers.notebook,lenovo,900.90,571139423,d8effc41-7909-423f-a4eb-418cf2363ef8
2019-11-21 23:29:14 UTC,view,1005223,2053013555631882655,electronics.smartphone,xiaomi,201.43,512446239,38064b51-8353-40ad-9fab-0cc3472190f4
2019-11-17 07:21:27 UTC,view,5701163,2053013553970938175,auto.accessories.player,,187.91,562159064,dd41884a-0dcf-4634-948b-8bfc75806c82
2019-11-17 07:44:25 UTC,view,1005205,2053013555631882655,electronics.smartphone,oppo,231.61,564406983,d92604cf-179e-4f30-ab74-5a317f7681e9
2019-11-28 06:57:16 UTC,cart,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,574284090,ee1c5431-8902-4d76-8e02-e5c48ff15c65
2019-11-16 07:56:14 UTC,view,34800264,2062461754293617058,,cantra,101.67,520621365,48b13eec-2828-4d5a-906d-5cb55106e1c1
2019-11-25 07:09:47 UTC,view,2500966,2053013564003713919,appliances.kitchen.oven,beko,290.64,514065489,14a2a6a7-8541-4626-abad-dfa03e7c4612
2019-11-14 17:00:27 UTC,view,1201297,2172371436436455782,electronics.tablet,apple,360.09,515352221,ed0456e3-e9da-4562-be6c-78a45741d84a
2019-11-21 12:31:11 UTC,view,6601111,2053013554189041997,computers.components.memory,zeppelin,29.73,553389029,b54037a0-5c9e-4277-b4ee-0a801d3c6941
2019-11-29 08:17:00 UTC,view,17300857,2053013553853497655,,lanvin,38.32,563743776,f854784d-1a76-4b30-a847-88aa2bbed40e
2019-11-04 16:01:56 UTC,view,13200013,2053013557192163841,furniture.bedroom.bed,sv,141.32,522726665,a9f59c2f-951f-43bc-a589-c5df3a260868
2019-11-17 14:00:59 UTC,view,18300091,2053013558945383017,accessories.bag,rivacase,51.46,572060038,da7a89c5-5c00-424a-b0fb-252c008f4f6b
2019-11-25 10:39:46 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,795.36,568417844,12506482-3a6d-4c40-a5e3-57116ec8ce53
2019-11-19 10:46:40 UTC,view,5100833,2053013553375346967,,xiaomi,46.02,542911684,a1ca9250-44f0-4c67-a540-d954a35d5781
2019-11-10 09:00:57 UTC,view,2701557,2053013563911439225,appliances.kitchen.refrigerators,bosch,1286.47,555216645,df7a2f74-c644-49e0-a9d6-40eddff202fc
2019-11-25 22:42:31 UTC,view,1005136,2053013555631882655,electronics.smartphone,apple,1930.29,576727502,329a406b-1cbf-42ae-bccc-a16aa8e18bd6
2019-11-17 13:52:57 UTC,view,10503364,2053013553199186187,,,12.84,537606073,48c1d6b1-7732-4526-9eb1-d2d1442f94b8
2019-11-22 13:15:56 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,385.83,574948756,918576f7-a5ac-4363-9b83-1b874915d679
2019-11-15 11:35:40 UTC,view,1307354,2053013558920217191,computers.notebook,asus,926.64,558696596,89d4509f-c5e2-460c-9a06-24be1355b30f
2019-11-17 02:57:22 UTC,view,12100629,2053013555816432043,kids.skates,kugoo,292.16,520959948,60141b42-ec39-4dab-8781-eb5cbdc1b31b
2019-11-15 14:03:52 UTC,view,1801739,2053013554415534427,electronics.video.tv,samsung,303.48,559546878,28004b49-c489-426e-a7cd-9c8346260ccc
2019-11-29 09:52:28 UTC,purchase,8400237,2127424820051182462,apparel.sock,chicco,35.78,573934653,db23b426-f61f-4cc3-a55d-983e88f50b47
2019-11-26 16:28:14 UTC,view,26200990,2053013563693335403,,lucente,299.36,577172366,da875840-dccd-402e-a693-38f3ef3923c7
2019-11-03 10:03:25 UTC,view,15100004,2053013557024391671,,sv,514.56,550668210,d962813a-3c9c-41a2-b8f3-22db4f19fdd7
2019-11-18 16:40:55 UTC,view,10800076,2053013554994348409,,redmond,69.47,572602514,ce51bef3-ba07-4d6f-8803-74510965b356
2019-11-15 09:31:10 UTC,view,26024226,2053013562778977083,,,14.03,514955471,14b3308d-0f3a-46ae-863e-99ae88563ab3
2019-11-18 05:15:55 UTC,view,5100572,2053013553341792533,electronics.clocks,apple,463.07,527762268,aecef766-4d6d-480c-bbcf-82633105e161
2019-11-06 15:29:55 UTC,view,49100009,2127425375913902544,,laston,87.63,552076529,4b9c94c1-aa14-48b0-a70e-44f8f88dcf15
2019-11-20 17:22:39 UTC,view,17302682,2053013553853497655,,,25.74,565351097,aaf73e11-bf69-4755-9f4d-5ba8820508c2
2019-11-28 09:01:18 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,168.65,513265938,39271f51-e2b5-496e-abd0-ef7ed8238235
2019-11-29 14:21:54 UTC,view,26026982,2053013562837697343,,,6.04,513468949,5730e101-587f-4003-8836-647ac9f29151
2019-11-17 04:56:48 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,958.32,528179209,d44cdda6-c3e3-465e-bfb2-65898c8ee993
2019-11-29 21:47:52 UTC,view,29000019,2053013562871251777,,scarlett,11.81,515247460,a108d7fc-bc97-4108-b5bd-7241d007b3e7
2019-11-17 03:32:00 UTC,view,4200841,2053013552351936731,appliances.environment.air_conditioner,gree,283.15,527681959,dc15a2b7-9cd3-4a36-8188-44c2d545a5ee
2019-11-03 18:14:24 UTC,view,5100851,2053013553375346967,,honor,47.62,514765117,04c272b3-fc83-477e-be5d-6ce3156466ad
2019-11-14 14:40:40 UTC,view,2601752,2053013563970159485,,artel,146.67,515839166,7369073c-715d-4032-b74d-2580703cfe37
2019-11-17 20:16:19 UTC,view,7600132,2053013552821698803,,tp-link,21.88,543717441,871e16d8-60f0-4938-976f-9d5dc855f6a4
2019-11-01 16:29:56 UTC,view,21403742,2053013561579406073,electronics.clocks,casio,90.09,563547288,08be12d1-ede3-4e06-8a63-396cc9ef7eeb
2019-11-15 17:06:23 UTC,view,26017876,2053013562778977083,,,7.36,536613801,91c527ac-c96c-4870-9532-4b649075a533
2019-11-05 18:45:27 UTC,view,6000187,2053013560807654091,auto.accessories.alarm,starline,177.61,525216615,2a5c0b11-21ce-4978-83a0-dae3b7caac0f
2019-11-07 11:39:47 UTC,view,1801975,2053013554415534427,electronics.video.tv,lg,964.96,555747634,39c2c153-3d0b-457e-ba87-05a801426a5a
2019-11-11 08:12:04 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,243.51,568442991,e1eb3d4b-9e82-448a-8ac2-d990016414f6
2019-11-28 14:36:07 UTC,view,12202420,2116907525176557699,sport.bicycle,schwinn,500.66,566302116,ee159dfb-ef10-4536-9be3-4cbd0c11fdaf
2019-11-27 09:17:56 UTC,view,1002528,2053013555631882655,electronics.smartphone,apple,534.63,514134727,bcde1c97-f5cc-4731-a479-8afab6b8fefa
2019-11-02 17:30:07 UTC,view,2701646,2053013563911439225,appliances.kitchen.refrigerators,indesit,268.43,516307610,407049b4-8bad-4e97-9a21-3b46e2fed225
2019-11-06 03:25:40 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,269.48,545475999,63d2cc70-b3e8-42c3-887c-2774fa2038d9
2019-11-18 09:56:16 UTC,view,17200247,2053013559792632471,furniture.living_room.sofa,,410.31,521517806,3b87989e-b20d-4f0a-b986-235b9fc8bef5
2019-11-15 08:31:50 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,109.14,571754080,08d40299-45b7-4472-88e3-7cc4b9dfd111
2019-11-18 13:28:32 UTC,view,12719937,2053013553559896355,,achilles,90.09,559016115,ec5cd0b8-d7ab-47ca-952b-cd57283b6201
2019-11-09 13:08:04 UTC,view,42000040,2102307650380235197,,lux,293.19,537407790,feb90257-0c58-47db-9f54-3df332c5106d
2019-11-16 07:39:42 UTC,view,1005236,2053013555631882655,electronics.smartphone,oppo,231.41,527329580,aaeb83a2-edef-43d4-933a-7e49d40d003f
2019-11-27 17:02:29 UTC,view,3601405,2053013563810775923,appliances.kitchen.washer,beko,180.16,514919440,38d29f78-682b-4e75-bece-b9a090240ab7
2019-11-01 07:15:22 UTC,view,5701128,2053013553970938175,auto.accessories.player,,51.48,533781255,6b8fea80-83f1-48d6-868c-740ac3235621
2019-11-16 11:24:48 UTC,cart,1005133,2053013555631882655,electronics.smartphone,apple,1585.11,560933091,6c79f7df-38a1-41cc-a944-10fe244a8738
2019-11-29 13:08:26 UTC,view,2800616,2053013563835941749,appliances.kitchen.refrigerators,atlant,270.25,572262771,7ac05273-3224-4b38-9df4-5880fb02339f
2019-11-11 16:24:50 UTC,view,4100138,2053013561218695907,,sony,412.98,560925057,2a7759ab-a5f6-4fab-b41f-55c7f4d98b44
2019-11-15 19:47:56 UTC,view,20100030,2053013559473865347,,,28.29,518389457,521c2e46-8e23-49d7-8095-197fe30594dc
2019-11-15 05:46:45 UTC,view,28102874,2053013564918072245,,baltekstil,61.78,514855795,7ffa43a3-505e-4726-8afb-c03a38dcc2a3
2019-11-14 08:44:34 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,355.19,531349531,4abe2fcb-4681-4743-960e-6bb4f856cd89
2019-11-21 14:41:07 UTC,view,1005266,2053013555631882655,electronics.smartphone,xiaomi,131.02,539337709,375af56f-8398-48cf-8ba1-264a11893abf
2019-11-07 13:33:04 UTC,view,1307044,2053013558920217191,computers.notebook,lenovo,449.46,552762250,357cacfb-f9cf-47d6-a800-252b6d696bd2
2019-11-08 15:53:17 UTC,view,1005129,2053013555631882655,electronics.smartphone,apple,1300.90,551430229,9b4f9ace-bf11-4410-a610-88450d48331e
2019-11-15 21:16:25 UTC,view,100008550,2053013561092866779,computers.desktop,pulser,476.18,558545844,06ab8de8-253b-426f-8558-a6d7b4395dcf
2019-11-08 18:02:07 UTC,view,5100377,2053013553341792533,electronics.clocks,xiaomi,69.31,568314956,49eed7e4-5137-4f15-8617-035e761f00b7
2019-11-12 20:24:29 UTC,view,5300480,2053013563173241677,,scarlett,7.70,515475977,15dfd7f6-0bf1-47a3-8ecc-4ab3c4fd69f6
2019-11-23 20:48:25 UTC,view,1005112,2053013555631882655,electronics.smartphone,apple,951.92,570951036,e9b42ad7-0c6a-4bcf-bb56-e33f7de95a24
2019-11-16 10:41:03 UTC,view,13400055,2053013557066334713,,,161.39,515554379,c879fcf0-3adf-4b32-a1de-c1fc0aa78787
2019-11-11 15:02:01 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,512862248,a533f9ae-825b-4d6a-a6e7-b807f582c426
2019-11-04 16:49:01 UTC,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.95,514072022,53872c4d-b058-49b8-974e-214380992d3e
2019-11-23 19:27:00 UTC,view,28100251,2053013564918072245,,,66.41,515914305,d6c263f2-6f10-449b-9e8d-53c3509cd949
2019-11-14 18:02:39 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,159.33,514784209,c82ed101-52f4-4054-9bcc-9c70275b465e
2019-11-17 06:28:33 UTC,view,6300759,2053013554834964853,appliances.kitchen.kettle,tefal,50.17,571441828,e169e1a5-899e-48b9-97ee-796b1d423e8f
2019-11-03 10:23:32 UTC,view,49500008,2134905041696326587,,tomfarr,158.56,548508758,dd847217-19f2-4bda-93a0-8b52a2fa41a0
2019-11-24 11:58:32 UTC,view,17700722,2053013558861496931,,,12.36,575918690,8918ad61-b2fe-47a1-812f-c22c562b9e02
2019-11-03 12:52:10 UTC,view,23000091,2164367422893589471,,,70.79,527618649,66e30866-1b4c-4183-99d5-48166ae9879d
2019-11-26 08:00:43 UTC,view,9200489,2053013552913973497,computers.peripherals.keyboard,sven,17.22,568089259,fea85bae-5903-420e-a1b2-7a371626ff48
2019-11-15 07:32:57 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,458.10,515954248,0836bc81-dbbf-4f67-8dd8-f8e3d04d5d6d
2019-11-16 01:42:59 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,278.69,515038469,e31f2f72-a8de-488d-8d1d-7434e8ac1db5
2019-11-17 12:41:58 UTC,view,2900635,2053013554776244595,appliances.kitchen.microwave,horizont,64.61,518693080,ce06149a-e4a8-4580-b35f-d06c0943ccfa
2019-11-16 04:52:58 UTC,view,3601405,2053013563810775923,appliances.kitchen.washer,beko,180.16,571958410,212f70a8-c484-4447-a947-25d1b2a76822
2019-11-27 06:14:25 UTC,view,28722119,2053013565362668491,apparel.shoes.keds,millionaire,70.01,515589983,54116524-3b57-4318-87f8-d3132b069053
2019-11-09 10:56:41 UTC,view,1005205,2053013555631882655,electronics.smartphone,oppo,231.41,540794204,3516b639-cf68-4b84-8ec8-9f1d9bd1181d
